0,5
0,6
0,7
0,10
0,11
0,12
0,13
0,18
0,33
0,38
0,44
0,46
0,61
0,64
0,67
0,75
0,82
0,87
0,90
0,97
0,101
0,115
0,127
0,130
0,155
0,161
0,178
0,185
0,206
0,224
0,253
0,269
0,274
0,278
0,298
0,320
0,330
0,334
0,359
0,360
0,362
0,372
0,385
0,421
0,430
0,466
0,481
0,505
0,539
0,551
0,604
0,623
0,626
0,628
0,659
0,670
0,687
0,709
0,726
0,739
0,784
0,879
0,880
0,926
0,939
0,949
0,1004
0,1035
0,1041
0,1100
0,1190
0,1237
0,1273
0,1301
0,1337
0,1383
0,1399
0,1424
0,1451
0,1477
0,1497
0,1506
0,1532
0,1590
0,1607
0,1615
0,1624
0,1777
0,1805
0,1820
0,1865
0,1872
0,1911
0,1957
0,1960
0,1964
0,2058
0,2076
0,2088
0,2093
0,2098
0,2117
0,2182
0,2209
0,2215
0,2258
0,2273
0,2293
0,2359
0,2434
0,2463
0,2527
0,2534
0,2572
0,2606
0,2617
0,2630
0,2704
0,2764
0,2807
0,2844
0,2855
0,2858
0,2871
0,2898
0,2993
0,3025
0,3047
0,3053
0,3121
0,3176
0,3292
0,3327
0,3354
0,3418
0,3422
0,3467
0,3475
0,3502
0,3542
0,3559
0,3576
0,3609
0,3620
0,3677
0,3681
0,3694
0,3698
0,3732
0,3802
0,3880
0,3917
0,3931
0,3950
0,3985
0,4058
0,4123
0,4242
0,4248
0,4264
0,4325
0,4361
0,4392
0,4450
0,4534
0,4540
0,4614
0,4630
0,4742
0,4758
0,4844
0,4856
0,4878
0,4883
0,4993
0,5009
0,5072
0,5206
0,5217
0,5251
0,5286
0,5313
0,5385
0,5502
0,5509
0,5738
0,5797
0,5960
0,6153
0,6171
0,6240
0,6272
0,6515
0,6553
0,6601
0,6616
0,6816
0,6838
0,6839
0,7061
0,7109
0,7121
0,7240
0,7248
0,7253
0,7284
0,7369
0,7513
0,7537
0,7569
0,7614
0,7615
0,7736
0,7873
0,7892
0,7923
0,7989
0,8129
0,8142
0,8222
0,8316
0,8358
0,8386
0,8418
0,8449
0,8483
0,8510
0,8522
0,8543
0,8999
0,9013
0,9014
0,9119
0,9172
0,9214
0,9263
0,9281
0,9489
0,9652
0,9749
0,9959
1,5
1,6
1,7
1,8
1,11
1,12
1,14
1,15
1,20
1,21
1,26
1,36
1,57
1,58
1,71
1,105
1,150
1,160
1,185
1,419
1,711
1,763
1,794
1,842
1,999
1,1034
1,1066
1,1107
1,1142
1,1493
1,1558
1,1592
1,1622
1,1692
1,2169
1,2197
1,2226
1,2359
1,2909
1,3023
1,3090
1,3634
1,3831
1,4399
1,4502
1,4550
1,4603
1,4654
1,4778
1,4816
1,4964
1,5021
1,5026
1,5101
1,5197
1,5409
1,5733
1,6005
1,6540
1,7187
1,7350
1,7792
1,8199
1,8236
1,8582
1,8884
1,9667
1,9710
2,5
2,6
2,10
2,12
2,15
2,21
2,26
2,45
2,51
2,55
2,58
2,60
2,67
2,71
2,74
2,80
2,116
2,129
2,169
2,174
2,193
2,253
2,324
2,359
2,384
2,393
2,469
2,582
2,629
2,640
2,666
