0,202
0,1409
0,3361
0,3489
0,4250
0,4782
1,388
1,476
1,479
1,1460
1,2455
1,2643
1,3797
2,325
2,1575
2,4569
2,4985
3,110
3,974
3,2576
3,2634
3,2977
3,3136
3,3303
3,3326
4,84
4,297
4,1621
4,1745
4,2488
4,2860
4,3312
4,3456
4,3675
4,4167
5,83
5,157
5,292
5,567
5,1044
5,1468
5,3357
5,3378
5,3573
5,3666
6,1146
6,1354
6,2289
6,2798
6,3084
6,3125
6,3811
6,3930
7,148
7,353
7,1030
7,2150
7,3138
7,3168
7,3785
7,4020
7,4544
8,653
8,1887
8,2154
8,2201
8,3077
8,3182
8,3346
8,3595
8,4669
9,138
9,459
9,1105
9,1750
9,2006
9,2193
9,2601
9,3706
9,4378
9,4956
10,115
10,837
10,946
10,3770
11,339
11,574
11,613
11,2215
11,3287
11,3676
11,4731
12,1682
12,2127
12,2938
12,3670
12,3894
13,440
13,915
13,961
13,1986
13,2142
13,2284
13,2343
13,3248
13,3282
13,3421
13,4021
14,670
14,1592
14,1699
14,1791
14,2626
15,178
15,969
15,1387
15,1754
15,2840
15,3344
15,3676
15,3885
15,4491
15,4492
16,330
16,815
16,3465
16,3956
16,4256
16,4449
17,1737
17,2014
17,2025
17,3254
17,3373
18,448
18,726
18,1305
18,1659
18,3281
18,4464
18,4909
19,293
19,577
19,846
19,946
19,1591
19,1624
19,1841
19,2766
19,3698
19,4351
20,613
20,670
20,2855
20,3178
20,4330
20,4793
21,437
21,1241
21,1242
21,1891
21,1907
21,2547
21,3220
21,3546
21,3617
21,3954
21,4473
21,4912
22,160
22,511
22,1793
22,3731
22,3796
22,4141
23,1079
23,2145
23,2721
23,4029
24,294
24,2541
24,3265
24,3925
24,4100
24,4754
25,316
25,488
25,903
25,926
25,970
25,1113
25,1199
25,2405
25,2860
25,3593
25,4410
25,4588
25,4650
25,4707
26,652
26,653
26,2805
26,2890
26,3031
26,3132
26,3471
26,3504
26,4176
26,4236
27,39
27,101
27,1308
27,2061
27,2427
27,3757
27,3802
27,3824
28,1515
28,2448
28,2640
28,2920
28,4659
28,4987
29,409
29,1907
29,2409
29,2641
29,3214
29,3265
29,3772
29,3914
29,3971
29,4597
29,4654
29,4861
30,203
30,1346
30,1609
30,1665
30,1691
30,2474
30,3272
30,3438
30,4179
30,4528
31,1229
31,3863
32,1533
32,1866
32,2884
32,3468
32,4759
33,195
33,1304
33,1620
33,1973
33,2164
33,2450
33,3067
33,4254
33,4578
33,4658
33,4750
34,669
34,1691
34,2355
34,4858
34,4942
35,1074
35,1490
35,3000
36,910
36,923
36,978
36,1756
36,1975
36,2106
36,2178
36,3768
36,4179
36,4243
36,4332
36,4630
36,4832
37,1193
37,1827
37,2051
37,2182
37,2438
37,2729
38,1520
38,1818
38,2101
38,2559
38,3018
38,3321
38,3733
38,3901
38,4552
39,1930
39,2220
39,3487
39,3828
39,4229
39,4400
40,134
40,2436
40,2677
40,2758
40,2765
40,3187
41,1058
41,1387
41,1456
41,2289
41,3650
42,463
42,675
42,1637
42,4045
42,4302
43,3455
44,547
44,680
44,1155
44,1526
44,1529
44,2976
44,3633
44,3875
44,4494
44,4956
45,484
45,1621
45,1624
45,3682
46,432
46,569
46,1187
46,1204
46,1661
46,2057
46,2360
46,2363
46,3242
46,3522
46,4140
46,4479
46,4572
46,4850
47,50
47,1245
47,2326
47,4180
47,4280
47,4811
47,4885
48,2354
48,3616
48,4458
49,2279
49,2914
49,3044
49,3324
50,230
50,544
50,998
50,1082
50,1230
50,1632
50,1841
50,1974
50,2088
50,2985
50,3640
50,4424
51,1381
51,2140
51,2544
51,3178
51,3706
51,4729
51,4995
52,347
52,1181
52,1368
52,2518
52,2828
52,2955
52,4128
52,4557
53,702
53,1602
53,2441
54,394
54,751
54,2650
54,3291
54,3380
55,544
55,2349
55,2450
55,3534
55,4423
55,4630
55,4648
56,647
56,1903
56,2572
56,2905
56,3629
56,4364
56,4685
56,4756
57,309
57,1520
57,2300
57,2724
57,3179
57,3268
57,3441
57,3475
57,4814
57,4928
58,887
58,2422
58,4568
59,738
59,817
59,2183
59,2525
59,3961
60,458
60,2551
60,2766
60,3003
60,3237
60,3475
60,3727
60,4539
60,4840
61,596
61,883
61,983
61,2044
61,4170
61,4875
62,1383
62,1723
62,2036
62,2138
62,2811
62,3181
62,4410
63,783
63,2066
63,2347
63,2624
63,3284
63,3415
63,4402
63,4421
63,4441
64,141
64,430
64,752
64,1075
64,1677
64,1679
64,2505
64,3064
64,4017
64,4701
65,533
65,1611
65,1929
65,3059
65,3223
65,4281
66,1207
66,1904
66,2137
66,3334
66,3440
66,3595
66,4890
66,4901
67,411
67,605
67,1247
67,2483
67,2532
67,4554
68,807
68,1249
68,1339
68,2006
68,2406
68,2846
68,3142
68,3706
68,3739
68,4083
68,4274
68,4621
68,4724
69,1255
69,1908
69,3917
69,4458
69,4470
70,1566
70,3004
70,4192
71,698
71,1183
71,1291
71,3293
71,3314
71,3514
71,3545
71,3872
71,4037
72,997
72,1191
72,2981
72,3022
72,3276
72,4243
72,4883
72,4889
73,1663
74,558
74,1305
74,1659
74,1695
75,108
75,1642
75,2498
75,2554
75,2651
75,2957
75,3049
75,3462
75,3983
76,93
76,195
76,543
76,883
76,972
76,988
76,1152
76,1466
76,1583
76,1921
76,2522
76,2982
76,4265
76,4305
76,4942
77,380
77,701
77,2668
77,2692
77,3144
77,4541
77,4657
77,4686
78,862
78,1296
78,2727
78,3137
78,3440
78,3657
79,2297
79,2465
79,2739
79,2975
