0,91
0,2763
0,2852
0,4066
1,318
1,1374
1,2682
1,2797
1,4846
1,4854
2,192
2,484
2,2139
2,2353
2,2663
2,2704
2,4494
3,264
3,507
3,1762
3,3141
3,4386
3,4600
4,2127
4,2820
4,2998
4,4037
4,4428
5,69
5,337
5,2105
5,3120
5,4503
6,340
6,1563
6,2378
6,2870
6,2967
6,3077
6,3368
6,3483
6,4163
6,4217
6,4301
7,853
7,1215
7,1887
7,2415
7,2430
7,2827
7,3145
7,3161
7,3223
7,3792
7,4035
7,4573
7,4972
8,1501
8,1773
8,2545
8,3211
8,3226
8,3324
8,3512
8,3693
8,4618
9,268
9,317
9,1607
9,3416
9,4471
9,4526
9,4528
10,973
10,1752
10,2119
10,2431
10,2959
10,2979
10,3436
10,3837
10,4160
10,4406
11,1590
11,2656
11,4902
11,4966
12,829
12,837
12,1487
12,2209
12,2458
12,2909
12,3380
12,3675
12,4462
13,318
13,701
13,1585
13,2998
13,3713
13,4290
13,4292
14,254
14,540
14,1532
14,1648
14,2665
14,3384
15,815
15,1081
15,1467
15,1782
15,3638
15,3780
15,4345
15,4792
16,530
16,601
16,2086
16,3297
17,593
17,1103
17,1179
17,1385
17,1463
17,1760
17,2372
17,2525
17,4102
18,1789
18,2767
18,4318
18,4333
19,430
19,682
19,1565
19,2216
19,2275
19,2283
19,2475
19,2478
19,3554
19,3745
20,2324
20,2747
20,2756
20,3890
20,4070
20,4609
21,211
21,441
21,1170
21,1626
21,1830
21,2118
21,2230
21,2269
21,3309
21,3618
21,4045
21,4182
21,4664
22,474
22,2613
22,2786
22,3194
22,3962
23,444
23,1048
23,1562
23,1906
23,4822
24,924
24,1228
24,1481
24,1984
24,2760
24,3540
24,3574
24,3672
25,966
25,1139
25,1226
25,1487
25,1715
25,1880
25,2891
25,2988
25,3378
25,4022
25,4998
26,415
26,662
26,1771
26,2723
26,2782
26,3867
26,4569
26,4645
26,4724
27,623
27,1042
27,1070
27,1774
27,1865
27,2563
27,2606
27,2833
27,3185
27,3665
27,3843
28,1405
28,3402
28,3407
28,3683
29,178
29,547
29,668
29,823
29,1199
29,1323
29,1851
29,2433
29,2630
29,2750
29,2786
29,3167
29,4144
29,4923
30,87
30,187
30,420
30,2306
30,2329
30,3563
30,4720
30,4888
30,4951
31,46
31,2004
31,2175
31,3268
31,3911
31,3929
31,4085
31,4175
31,4506
32,244
32,622
32,1690
32,1745
32,2142
32,2183
32,2377
32,2517
32,2674
32,3677
32,3714
32,3853
32,4682
33,257
33,1193
33,1517
33,1713
33,1996
33,2211
33,2788
