0,813
0,4901
0,5592
0,5640
0,5761
0,8230
0,8406
0,9086
1,559
1,944
1,3011
1,3824
1,4532
1,6051
1,8693
1,9625
2,1407
2,1682
2,2494
2,2560
2,3077
2,3343
2,4356
2,4865
2,5600
2,6003
2,6249
2,7013
2,7293
2,8296
2,8515
2,8573
2,9994
3,425
3,495
3,738
3,1208
3,1577
3,2037
3,2864
3,4325
3,5570
3,6109
3,7568
4,587
4,844
4,3029
4,3879
4,4022
4,5087
4,6892
4,8620
5,2234
5,3886
5,5063
5,6024
5,7821
5,9193
6,2101
6,2837
6,2859
6,2954
6,3081
6,4577
6,5470
6,5731
6,5982
6,6425
6,7743
6,8037
6,8424
7,326
7,660
7,1441
7,1650
7,4931
7,5127
7,5141
8,50
8,5156
8,8400
8,8560
8,9597
9,2620
9,3071
9,3104
9,3728
9,4361
9,5115
9,7594
9,9716
10,1988
10,2690
10,2892
10,2976
10,5389
10,5472
10,5754
10,8373
10,8641
10,8672
10,8747
10,9532
11,173
11,194
11,650
11,2285
11,2406
11,2430
11,4938
11,6627
12,1386
12,2100
12,3859
12,4401
12,4724
12,4755
12,4868
12,5323
12,5521
12,6424
12,8541
12,8789
13,150
13,1369
13,3142
13,3587
13,4502
13,5184
13,6242
13,6875
13,7337
13,7517
13,7743
13,9590
14,2930
14,3547
14,3741
14,4833
14,6303
14,6355
14,6786
14,6828
14,6944
15,1224
15,1855
15,2807
15,3948
15,4124
15,6052
15,6378
15,6436
15,6636
15,7001
15,7182
15,7222
15,7409
15,7622
15,7968
15,8736
15,9636
16,522
16,2132
16,2394
16,5614
16,6523
16,6807
16,8289
16,9271
16,9301
17,949
17,1525
17,1633
17,1773
17,3136
17,3698
17,4187
17,5141
17,5363
17,5450
17,6229
17,7559
17,7756
17,9560
18,96
18,489
18,2823
18,3878
18,5175
18,5192
18,5503
18,6167
18,6521
18,6884
18,9634
19,391
19,1089
19,1382
19,2162
19,3509
19,4624
19,4639
19,5817
19,8322
20,609
20,1708
20,1826
20,3017
20,5018
20,5530
20,7544
20,7714
20,9202
20,9452
21,1644
21,1675
21,2178
21,2292
21,4187
21,4613
21,5091
21,5795
21,7150
21,8236
21,9195
22,32
22,1061
22,2043
22,2241
22,2645
22,4098
22,5968
22,8374
22,9209
22,9811
23,1632
23,2354
23,2891
23,3748
23,4596
24,1034
24,1911
24,3415
24,4473
24,4520
24,4693
24,5260
24,5528
24,7292
24,7719
24,8531
24,8930
24,9476
24,9894
25,1217
25,2279
25,3124
25,4267
25,4938
25,5862
25,6058
25,6711
25,6862
25,6922
25,7181
25,8585
25,9091
25,9956
26,160
26,480
26,900
26,1222
26,1296
26,1399
26,2253
26,2526
26,5169
26,6436
26,6979
26,7760
26,8877
26,9567
26,9579
27,429
27,1284
27,1814
27,2354
27,4238
27,6067
27,6453
27,6793
27,8727
27,9202
28,1149
28,1179
28,1226
28,2985
28,4726
28,5888
28,6013
28,7059
28,7599
28,7754
28,8755
29,2877
29,5893
29,5960
29,6965
29,7510
29,8572
30,2430
30,2437
30,2718
30,3567
30,3888
30,6690
30,9214
30,9720
30,9769
31,440
31,571
31,1825
31,3539
31,4620
31,4836
31,5663
31,6244
31,6663
31,6718
31,6880
31,7426
31,7745
31,8767
32,334
32,752
32,799
32,4627
32,4797
32,6283
32,6551
32,7664
32,8158
32,8626
32,9385
32,9557
33,396
33,4373
33,4409
33,5212
33,5411
33,5572
33,6945
33,7818
33,9214
33,9455
33,9715
34,755
34,779
34,1627
34,1892
34,2576
34,3479
34,3780
34,4221
34,5797
34,6078
34,8987
34,9298
35,1050
35,2003
35,3443
35,4209
35,5905
35,6494
35,6730
35,7200
35,8621
35,8936
35,9591
36,725
36,2045
36,2433
36,2435
36,2986
36,3019
36,6336
36,7715
36,7772
37,1342
37,2210
37,3376
37,5789
37,6718
37,7090
37,9534
37,9684
38,1866
38,2113
38,4186
38,5372
38,6214
38,7732
39,3044
39,4403
39,4795
39,4840
39,5029
39,5030
39,5036
39,7238
39,9421
39,9892
40,761
40,1370
40,1760
40,1979
40,2302
40,2763
40,3606
40,3619
40,3965
40,4112
40,4242
40,4980
40,6891
40,6943
40,7535
40,7923
40,9016
41,792
41,2004
41,2027
41,2883
41,3179
41,4041
41,4366
41,5076
41,6893
41,8548
41,8707
41,8769
41,9566
42,1077
42,1492
42,2422
42,2447
42,2534
42,2764
42,3267
42,7595
42,9078
42,9466
42,9777
43,814
43,1800
43,2651
43,2918
43,4192
43,4196
43,5888
43,6033
43,6496
43,8210
43,9672
44,360
44,428
44,1639
44,2353
44,4225
44,4496
44,6057
44,6279
44,7293
44,7659
45,153
45,1434
45,2006
45,2620
45,4201
45,4220
45,6978
45,7882
45,8877
46,674
46,1168
46,2369
46,2991
46,3254
46,5038
46,6578
46,7244
46,7354
46,7867
46,8341
46,9006
46,9731
47,147
47,537
47,1471
47,3792
47,3880
47,4629
47,6021
48,355
48,2310
48,3003
48,3726
48,7697
48,8896
48,9264
49,2320
49,2407
49,3136
49,5115
49,5522
49,6969
49,8804
49,9851
50,2571
50,5916
50,5963
50,6562
50,6915
50,7360
50,7764
50,9322
51,1129
51,1522
51,3973
51,5048
51,6306
51,6342
51,8692
52,791
52,935
52,1204
52,3014
52,4317
52,7065
52,8269
52,9205
52,9986
53,1721
53,1734
53,2504
53,3757
53,4931
53,5643
53,6138
53,6851
53,6996
53,7891
53,9607
54,427
54,922
54,926
54,1477
54,1592
54,1724
54,3954
54,6959
54,7076
54,9039
55,216
55,2299
55,2572
55,3466
55,6914
55,7276
55,7958
56,207
56,1499
56,2043
56,2138
56,2842
56,2886
56,4903
56,5258
56,7282
56,8263
56,8761
56,8910
56,9910
57,2894
57,3743
57,4143
57,4547
57,5281
57,5504
57,7887
57,8329
57,9983
58,920
58,1779
58,1969
58,2140
58,2275
58,2342
58,2560
58,5187
58,6146
58,6329
58,7646
58,8702
59,1969
59,2300
59,3198
59,3426
59,4750
59,7104
59,8858
60,264
60,995
60,1990
60,5429
60,6746
60,6775
60,7082
60,7715
61,3660
61,3681
61,3733
61,5321
61,7034
61,8215
61,8509
61,9395
62,1336
62,2072
62,2533
62,3296
62,4527
62,4890
62,5073
62,6051
62,6472
62,7792
62,8390
62,8895
62,9291
62,9335
62,9616
63,470
63,1614
63,1633
63,1908
63,3467
63,3895
63,4992
63,6231
63,8496
63,8512
63,9965
64,2783
64,3507
64,4756
64,9456
65,1481
65,1713
65,2452
65,6546
65,7254
65,7475
65,8530
66,1192
66,1596
66,1838
66,2134
66,2349
66,2764
66,4376
66,5346
66,5598
66,6808
67,226
67,881
67,3936
67,4454
67,4941
67,7891
67,8010
68,1506
68,1621
68,1805
68,1985
68,3393
68,5434
68,5560
68,8539
69,1633
69,1835
69,4542
69,4873
69,4902
69,6130
