0,2
0,5
0,20
0,34
0,45
0,202
0,266
0,354
0,381
1,2
1,3
1,4
1,5
1,6
1,10
1,11
1,12
1,14
1,18
1,23
1,25
1,27
1,28
1,33
1,36
1,38
1,52
1,60
1,68
1,76
1,77
1,83
1,103
1,104
1,109
1,112
1,116
1,121
1,124
1,125
1,140
1,148
1,158
1,169
1,174
1,186
1,190
1,192
1,208
1,219
1,229
1,233
1,235
1,260
1,289
1,292
1,299
1,311
1,321
1,354
1,355
1,367
1,385
1,392
1,421
1,422
1,426
1,440
1,454
1,474
1,479
1,485
2,3
2,4
2,6
2,7
2,8
2,9
2,10
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,25
2,30
2,32
2,38
2,41
2,43
2,44
2,59
2,63
2,68
2,70
2,72
2,75
2,81
2,85
2,87
2,95
2,97
2,109
2,118
2,126
2,129
2,131
2,135
2,136
2,138
2,153
2,155
2,160
2,165
2,174
2,183
2,189
2,195
2,203
2,205
2,208
2,217
2,218
2,220
2,224
2,231
2,242
2,250
2,254
2,256
2,265
2,283
2,284
2,287
2,324
2,330
2,331
2,333
2,339
2,342
2,343
2,374
2,388
2,395
2,411
2,414
2,429
2,437
2,443
2,449
2,450
2,469
2,472
3,23
3,45
3,78
3,146
3,173
3,197
3,307
3,460
4,14
4,31
4,49
4,56
4,69
4,162
4,259
4,283
4,323
4,397
4,444
4,478
4,481
5,7
5,8
5,9
5,11
5,12
5,13
5,16
5,46
5,53
5,111
5,134
5,141
5,147
5,149
5,183
5,211
5,308
5,318
5,370
5,434
5,489
5,493
6,22
6,48
6,62
6,92
6,95
6,126
6,128
6,179
6,203
6,204
6,241
6,339
6,413
6,425
7,30
7,67
7,139
7,233
7,369
8,46
8,61
8,88
8,93
8,97
8,107
8,114
8,133
8,200
8,223
8,326
8,338
8,380
8,468
10,119
11,13
11,15
11,63
11,177
11,236
11,252
12,26
12,40
12,51
12,73
12,82
12,130
12,160
12,231
12,254
12,278
12,310
12,365
12,463
13,29
13,96
13,104
13,110
13,122
13,143
13,244
13,391
14,37
14,64
14,398
15,17
15,32
15,72
15,83
15,186
15,209
15,320
15,430
15,431
16,19
16,21
16,22
16,26
16,31
16,49
16,51
16,58
16,73
16,129
16,131
16,132
16,168
16,178
16,215
16,249
16,263
16,271
16,279
16,328
16,361
16,439
16,457
16,483
17,36
17,39
17,98
17,99
17,170
17,240
17,279
17,322
